,ABB.NS,ACC.NS,ADANIENT.NS,ADANIGREEN.NS,ADANIPORTS.NS,AMBUJACEM.NS,APOLLOHOSP.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BANDHANBNK.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CHOLAFIN.NS,CIPLA.NS,COALINDIA.NS,COLPAL.NS,DABUR.NS,DIVISLAB.NS,DLF.NS,DRREDDY.NS,EICHERMOT.NS,FEDERALBNK.NS,GAIL.NS,GODREJCP.NS,GRASIM.NS,HAVELLS.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,ICICIGI.NS,IDEA.NS,INDUSINDBK.NS,INFY.NS,IOC.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARICO.NS,MARUTI.NS,MPHASIS.NS,NESTLEIND.NS,NMDC.NS,NTPC.NS,ONGC.NS,PERSISTENT.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SHREECEM.NS,SIEMENS.NS,SUNPHARMA.NS,TATACONSUM.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TVSMOTOR.NS,ULTRACEMCO.NS,VEDL.NS,WIPRO.NS
2024-11-13,6720.34814453125,2176.371337890625,2814.046142578125,1468.449951171875,1276.28564453125,540.6846313476562,6831.337890625,1137.30029296875,9090.58203125,1662.2210693359375,648.5863037109375,163.60543823242188,1518.4853515625,281.51080322265625,4981.220703125,1202.0032958984375,1475.8409423828125,374.6429748535156,2672.467041015625,496.6778564453125,5720.35693359375,743.1145629882812,1229.357666015625,4529.96240234375,198.1803131103516,176.033203125,1153.594482421875,2493.827880859375,1591.0166015625,1732.329833984375,815.9674682617188,680.7354736328125,4198.505859375,618.8101196289062,2395.902099609375,1244.100341796875,1848.189208984375,7.360000133514404,1035.0235595703125,1776.2581787109375,127.54435729980467,419.0852355957031,928.10546875,336.6001281738281,3481.16455078125,2747.786376953125,588.1820678710938,10931.2861328125,2716.773193359375,1094.6629638671875,68.83238220214844,368.6688232421875,229.28294372558597,5586.81640625,300.0688171386719,1241.3299560546875,1541.6187744140625,778.6962890625,23829.724609375,3921.754150390625,1746.588134765625,937.8053588867188,133.2504425048828,3865.333740234375,1587.2347412109375,3167.890380859375,2367.622314453125,10714.28515625,398.7044982910156,266.69049072265625
2024-11-14,6599.96044921875,2166.815185546875,2824.136474609375,1490.300048828125,1253.146240234375,539.8418579101562,6833.13037109375,1138.84765625,9120.2041015625,1637.6041259765625,646.921875,165.74586486816406,1518.5343017578125,274.4696044921875,4852.01416015625,1202.6517333984375,1470.1065673828125,377.2670593261719,2620.28271484375,494.004150390625,5700.52880859375,757.161865234375,1211.2874755859375,4821.18603515625,195.79473876953125,175.49432373046875,1145.019775390625,2514.801513671875,1595.6986083984375,1726.9417724609375,821.5,689.6290893554688,4276.90869140625,619.5507202148438,2322.274169921875,1247.325439453125,1843.4405517578125,7.340000152587891,1015.5051879882812,1772.59814453125,126.39073944091795,413.5382690429688,931.1795043945312,340.5985717773437,3459.873291015625,2755.8857421875,583.3068237304688,10888.2021484375,2710.99658203125,1068.976806640625,67.47244262695312,360.1130676269531,227.69418334960935,5659.318359375,298.7287902832031,1256.746826171875,1557.16748046875,774.459228515625,23871.8359375,3940.64794921875,1735.9847412109375,910.4906005859376,132.11105346679688,3861.189208984375,1598.50732421875,3163.76611328125,2377.94287109375,10660.923828125,397.4664306640625,265.61248779296875
2024-11-18,6546.36181640625,2166.072509765625,2816.044189453125,1456.949951171875,1267.7633056640625,545.840087890625,6714.85693359375,1124.37109375,9152.4697265625,1613.8359375,648.7788696289062,164.19009399414062,1505.3126220703125,266.185791015625,4847.8193359375,1239.657958984375,1436.28857421875,380.5816650390625,2659.74755859375,494.3930358886719,5716.9365234375,754.0842895507812,1178.5540771484375,4813.23876953125,199.0450592041016,172.3075714111328,1151.4019775390625,2508.026123046875,1595.8958740234375,1704.692626953125,827.4934692382812,686.151123046875,4396.74462890625,642.9561157226562,2355.030029296875,1243.852294921875,1819.7471923828125,7.25,1002.9754638671876,1722.11669921875,125.80924987792967,414.07080078125,941.8889770507812,343.56005859375,3475.473876953125,2794.85986328125,586.1630249023438,10975.162109375,2633.51318359375,1083.8643798828125,68.67819213867188,354.5059814453125,227.5579833984375,5592.26416015625,298.680908203125,1249.9554443359375,1557.466552734375,784.136962890625,23716.6171875,3884.11328125,1715.907470703125,916.150390625,135.20367431640625,3743.469482421875,1573.2154541015625,3152.437744140625,2397.642333984375,10563.9384765625,410.3973693847656,259.1209411621094
2024-11-19,6621.1533203125,2164.38916015625,2818.841552734375,1412.699951171875,1278.0198974609375,544.8486938476562,6660.0771484375,1132.1085205078125,9180.5537109375,1594.212158203125,651.4805908203125,166.09271240234375,1494.0496826171875,264.62109375,4829.41064453125,1232.8751220703125,1442.4639892578125,379.56884765625,2644.029296875,494.1013793945313,5849.9794921875,757.6085815429688,1198.203857421875,4901.8896484375,205.40655517578125,173.4410400390625,1154.958740234375,2499.058837890625,1609.3505859375,1691.2685546875,845.5225830078125,676.11474609375,4436.50390625,632.0435180664062,2342.831787109375,1239.53564453125,1821.181640625,7.099999904632568,998.5826416015624,1734.7608642578125,124.85260009765624,414.7807922363281,939.3603515625,344.55718994140625,3439.906005859375,2895.04443359375,582.0264282226562,10841.953125,2663.2080078125,1084.3297119140625,68.21871185302734,354.5059814453125,230.6739501953125,5655.8515625,301.5523681640625,1231.0189208984375,1517.89697265625,773.2555541992188,23886.3515625,3887.30126953125,1744.869873046875,902.7637939453124,133.52810668945312,3762.142578125,1610.0166015625,3204.509521484375,2410.79150390625,10701.71484375,406.7748718261719,263.4095764160156
2024-11-21,6679.64208984375,2007.4344482421875,2181.592529296875,1145.699951171875,1104.5980224609375,480.0081787109375,6715.45458984375,1137.30029296875,9141.4111328125,1567.1485595703125,638.6737670898438,164.35855102539062,1493.7069091796875,259.9269104003906,4741.21630859375,1201.853759765625,1436.5335693359375,373.8143310546875,2602.2431640625,491.7193298339844,5925.572265625,768.3301391601562,1180.3314208984375,4819.6064453125,209.61111450195312,174.9461669921875,1148.527587890625,2525.662353515625,1612.701904296875,1705.9466552734375,845.0130004882812,670.1525268554688,4429.11865234375,639.993408203125,2316.053466796875,1240.974609375,1785.369384765625,6.909999847412109,979.8629150390624,1743.6021728515625,122.59226989746094,405.7281494140625,936.2367553710938,346.4218444824219,3417.927734375,2882.57666015625,582.1249389648438,10745.1513671875,2660.2958984375,1082.8851318359375,67.11164855957031,344.3067626953125,225.2326202392578,5670.9072265625,311.93756103515625,1212.5286865234375,1473.0946044921875,751.8296508789062,23833.33984375,3884.961669921875,1747.56982421875,897.3992309570312,134.2557830810547,3793.15576171875,1612.4793701171875,3158.549072265625,2370.301513671875,10885.84765625,406.0870971679688,261.1363830566406
2024-11-22,6821.765625,2069.22607421875,2225.900634765625,1051.800048828125,1126.498779296875,495.5738525390625,6907.28173828125,1140.544921875,9118.9541015625,1598.7061767578125,660.2373657226562,168.39169311523438,1536.94677734375,263.1023864746094,4785.63427734375,1205.3448486328125,1457.1185302734375,381.2261047363281,2636.436279296875,498.7681884765625,5946.63916015625,797.5663452148438,1199.19140625,4922.3740234375,208.1101837158203,178.95050048828125,1161.7794189453125,2589.230712890625,1641.9774169921875,1763.5904541015625,847.1483764648438,683.8656005859375,4453.50439453125,643.9930419921875,2376.75390625,1268.2640380859375,1817.8179931640625,6.670000076293945,996.5858764648438,1808.438720703125,124.37425994873048,421.2596740722656,969.1585083007812,351.2778625488281,3535.6689453125,2957.87451171875,590.1026611328125,10945.1357421875,2753.2470703125,1100.5643310546875,68.07994079589844,353.2974853515625,228.4416046142578,5740.98193359375,322.5141296386719,1254.5655517578125,1480.27099609375,785.8220825195312,24568.470703125,4006.482666015625,1762.591064453125,930.373779296875,136.70689392089844,3953.111328125,1655.2957763671875,3287.983642578125,2395.905517578125,11303.6494140625,408.4256591796875,267.9325561523437
2024-11-25,7172.70166015625,2124.0859375,2255.372802734375,968.7999877929688,1156.27783203125,500.6302490234375,7046.62060546875,1154.0230712890625,9060.576171875,1602.7508544921875,660.3805541992188,169.59075927734375,1546.201904296875,272.95086669921875,4840.51513671875,1236.7652587890625,1473.5865478515625,384.3565979003906,2741.771728515625,507.0323791503906,6085.53125,817.32177734375,1194.106201171875,4938.3173828125,211.5990753173828,185.0638732910156,1187.503662109375,2620.26806640625,1683.7216796875,1757.3662109375,866.560546875,680.4869995117188,4513.142578125,651.646728515625,2402.219970703125,1290.9886474609375,1817.224609375,6.96999979019165,1001.8772583007812,1796.507568359375,127.92889404296876,423.1678161621094,945.31005859375,357.1210021972656,3682.35498046875,2989.927978515625,598.6219482421875,10907.0986328125,2847.6298828125,1105.2900390625,69.93944549560547,356.1494445800781,239.88229370117188,5861.27392578125,328.0656433105469,1275.9805908203125,1490.287841796875,813.1701049804688,25234.8828125,4298.42626953125,1766.1256103515625,940.7090454101562,137.5590362548828,4018.769287109375,1641.2288818359375,3288.38134765625,2439.670654296875,11385.2822265625,407.004150390625,272.9945068359375
2024-11-26,7241.7138671875,2095.566650390625,2148.4736328125,898.5499877929688,1118.669921875,489.47650146484375,7048.16455078125,1142.9410400390625,8787.919921875,1592.264892578125,653.7178955078125,168.8079071044922,1544.73291015625,270.4657592773437,4948.74658203125,1262.2506103515625,1463.1959228515625,378.8782958984375,2855.9580078125,510.7755737304688,6020.1494140625,821.3423461914062,1193.46435546875,4868.62060546875,212.3544921875,180.2140655517578,1208.355712890625,2607.713623046875,1686.72802734375,1764.6588134765625,866.5363159179688,678.1021728515625,4494.935546875,657.8190307617188,2409.7529296875,1294.9580078125,1834.5865478515625,7.519999980926514,1007.9674072265624,1829.2587890625,128.45411682128906,423.3453369140625,955.5237426757812,355.6950988769531,3632.90380859375,2930.6318359375,618.8616943359375,10826.767578125,2863.575439453125,1109.3548583984375,69.9147720336914,349.6238708496094,236.4873046875,5912.0361328125,324.2848815917969,1284.606201171875,1501.7999267578125,808.3071899414062,24752.673828125,4236.42236328125,1729.505126953125,948.4359130859376,138.32501220703125,4053.78759765625,1653.3538818359375,3306.666015625,2406.17724609375,11051.0009765625,411.2227478027344,276.0644836425781
2024-11-27,7406.21484375,2185.184326171875,2395.541015625,988.4000244140624,1189.1287841796875,510.5942687988281,6954.69140625,1147.7830810546875,8838.796875,1597.9073486328125,662.3364868164062,169.76913452148438,1545.1246337890625,270.0976257324219,4919.67724609375,1275.9161376953125,1461.6766357421875,384.0803833007813,2918.781982421875,512.865966796875,5947.48193359375,817.7188720703125,1184.8243408203125,4854.55322265625,211.5990753173828,181.0595245361328,1229.305419921875,2612.396484375,1704.0269775390625,1756.7623291015625,879.5181884765625,676.2637329101562,4525.17333984375,652.8812255859375,2417.237060546875,1290.740478515625,1843.7869873046875,8.34000015258789,1000.3297729492188,1829.591552734375,130.36741638183594,423.3009643554688,960.729736328125,355.6153564453125,3629.076904296875,2949.87353515625,640.0863037109375,10939.9423828125,2880.66650390625,1113.615478515625,70.22315216064453,357.0195007324219,236.53379821777344,5854.5390625,324.715576171875,1282.1275634765625,1500.454345703125,803.2034912109375,25189.84765625,4350.076171875,1717.5762939453125,944.9907836914062,138.3824462890625,4035.02099609375,1664.1527099609375,3271.040283203125,2422.10498046875,11069.732421875,408.83831787109375,273.2054138183594
2024-11-28,7306.08154296875,2167.21142578125,2434.803955078125,1087.199951171875,1157.0704345703125,508.6113586425781,6813.6591796875,1130.6610107421875,8668.7119140625,1572.9407958984375,642.9954223632812,169.41238403320312,1528.230224609375,267.7965393066406,4859.9599609375,1265.143310546875,1463.2449951171875,382.2850036621094,2902.918701171875,511.4075622558594,5900.48974609375,807.9403686523438,1176.9739990234375,4754.056640625,209.78009033203125,182.75045776367188,1219.2205810546875,2561.133056640625,1693.0362548828125,1710.1737060546875,870.224609375,653.5576782226562,4443.65673828125,642.1660766601562,2393.22900390625,1276.5003662109375,1851.0582275390625,8.359999656677246,991.9932250976562,1765.0875244140625,129.19505310058594,421.4815673828125,946.1529541015624,350.8291320800781,3597.041748046875,2845.713134765625,635.1124877929688,10832.6044921875,2823.95068359375,1095.1527099609375,70.22624206542969,350.0105895996094,234.5805206298828,5765.14990234375,319.35552978515625,1259.91943359375,1423.90673828125,807.7775268554688,25312.466796875,4340.2490234375,1702.6533203125,926.288818359375,137.2909393310547,3953.390869140625,1622.9940185546875,3192.237060546875,2397.096435546875,10928.52734375,414.3867492675781,268.1903381347656
2024-11-29,7332.1640625,2200.8798828125,2460.8291015625,1323.9000244140625,1179.318115234375,526.9530639648438,6801.5078125,1134.4549560546875,8688.0908203125,1577.834228515625,649.5642700195312,167.54940795898438,1593.6041259765625,268.8550109863281,4877.2333984375,1230.830322265625,1503.5816650390625,383.3898315429688,2795.1650390625,512.5256958007812,6119.48583984375,816.974365234375,1187.194091796875,4769.99951171875,209.5117034912109,185.31472778320312,1212.7894287109375,2596.80322265625,1693.4307861328125,1716.8157958984375,871.6320190429688,653.6073608398438,4423.40576171875,648.0421142578125,2426.22802734375,1290.1451416015625,1841.9072265625,8.359999656677246,994.2396240234376,1766.2283935546875,130.02040100097656,423.12347412109375,957.9036254882812,352.03564453125,3654.685791015625,2911.881103515625,635.2110595703125,10955.623046875,2840.134765625,1094.369140625,70.94783020019531,351.557373046875,238.76612854003903,5849.33935546875,315.2875671386719,1281.1361083984375,1433.0267333984375,807.8739013671875,25838.47265625,4422.6376953125,1748.45361328125,943.6128540039062,138.3920135498047,3977.558837890625,1621.99951171875,3228.6572265625,2415.9521484375,11131.5908203125,415.89990234375,270.8384704589844
2024-12-02,7400.830078125,2212.663818359375,2454.735107421875,1327.949951171875,1204.8359375,534.1906127929688,7037.45751953125,1135.2535400390625,8781.0908203125,1594.5118408203125,656.947998046875,169.24391174316406,1609.71484375,270.7418518066406,4843.77197265625,1246.0416259765625,1477.8994140625,388.2697143554688,2792.9404296875,509.3658752441406,6201.42333984375,842.9344482421875,1206.3997802734375,4758.99267578125,207.82192993164065,184.4599609375,1195.7374267578125,2683.786865234375,1714.475341796875,1738.6007080078125,875.8298950195312,636.1679077148438,4411.09765625,654.362548828125,2409.704345703125,1294.6602783203125,1814.4544677734373,8.279999732971191,989.3475952148438,1787.0960693359375,129.10125732421875,423.52288818359375,981.504150390625,349.7821350097656,3634.326171875,2961.26123046875,636.7868041992188,11118.955078125,2912.17529296875,1102.7926025390625,71.46589660644531,346.2886047363281,239.5567321777344,5875.83349609375,313.8040466308594,1297.941162109375,1417.3782958984375,805.4183959960938,26539.568359375,4424.0126953125,1775.599853515625,941.9887084960938,140.1824951171875,3982.96044921875,1653.874755859375,3286.145263671875,2474.4541015625,11575.177734375,422.3653869628906,273.9787902832031
2024-12-03,7447.06787109375,2269.35546875,2511.831298828125,1312.800048828125,1277.02880859375,561.7032470703125,7097.96337890625,1158.615478515625,8811.337890625,1604.94775390625,659.3976440429688,173.68336486816406,1587.1402587890625,270.8339233398437,4846.091796875,1250.48046875,1503.5816650390625,388.6379699707031,2801.4521484375,508.0532531738281,6157.00927734375,840.800048828125,1209.115234375,4782.33984375,208.69664001464844,185.80714416503903,1198.9527587890625,2704.162841796875,1732.070068359375,1756.483642578125,886.3124389648438,630.0069580078125,4363.30224609375,659.2509765625,2413.30078125,1298.381591796875,1876.0377197265625,8.210000038146973,996.735595703125,1798.7894287109375,130.84573364257812,419.3958740234375,990.4287109375,348.9744873046875,3715.763916015625,2971.962158203125,632.0100708007812,11158.4775390625,2882.5283203125,1107.6163330078125,72.67781066894531,355.23101806640625,244.0214080810547,5983.69580078125,315.5268859863281,1311.9698486328125,1436.216064453125,822.3182373046875,26911.490234375,4522.16552734375,1767.254638671875,940.0200805664062,140.30694580078125,4007.268310546875,1657.2376708984375,3311.883056640625,2536.77685546875,11777.6943359375,429.5187072753906,273.39288330078125
2024-12-04,7572.1982421875,2218.75390625,2492.3994140625,1260.8499755859375,1258.1011962890625,559.8690795898438,7203.33984375,1157.567138671875,8654.9111328125,1625.9197998046875,665.77392578125,176.43820190429688,1551.4415283203125,270.2816772460937,4788.79248046875,1288.98291015625,1471.1849365234375,383.6199951171875,2820.314208984375,508.29632568359375,6202.56298828125,841.7927856445312,1200.2777099609375,4735.64501953125,214.14366149902344,192.0691375732422,1197.0528564453125,2707.450927734375,1707.8712158203125,1762.8936767578125,902.7157592773438,646.1546630859375,4306.4970703125,654.8069458007812,2395.464599609375,1305.9730224609375,1929.9539794921875,8.420000076293945,997.2347412109376,1796.0799560546875,131.17401123046875,414.5589294433594,986.5118408203124,350.4901123046875,3718.560302734375,2976.330810546875,622.0625610351562,11010.6767578125,2881.334716796875,1105.7064208984375,72.18132781982422,360.3547973632813,242.48667907714844,5954.03125,311.1239318847656,1297.74267578125,1447.827880859375,827.855224609375,27153.810546875,4532.81103515625,1767.40185546875,946.122802734375,139.6463165283203,4055.3701171875,1666.804931640625,3343.384521484375,2499.561767578125,11692.68359375,429.56451416015625,275.59576416015625
2024-12-05,7398.50830078125,2245.2431640625,2520.17333984375,1229.5999755859375,1265.533447265625,566.2142944335938,7245.56982421875,1164.5059814453125,8551.810546875,1641.8983154296875,676.6791381835938,175.83372497558594,1582.04736328125,273.3650817871094,4808.97802734375,1288.184814453125,1468.6363525390625,385.2312927246094,2818.62109375,508.6366271972656,6043.64501953125,844.0761108398438,1224.2723388671875,4775.62646484375,213.67649841308597,194.057373046875,1212.8868408203125,2696.989013671875,1721.72021484375,1787.37255859375,905.457763671875,639.099365234375,4314.392578125,662.510009765625,2424.7216796875,1326.2664794921875,1911.998291015625,8.079999923706055,996.5858764648438,1839.4310302734373,130.78009033203125,414.9139404296875,990.8253784179688,354.0099792480469,3759.426513671875,3015.45263671875,623.6876831054688,11062.515625,2913.41650390625,1109.4771728515625,72.51746368408203,356.8744812011719,243.04473876953125,6043.5693359375,314.2826232910156,1310.7305908203125,1427.14599609375,833.3922729492188,26365.173828125,4558.109375,1780.4102783203125,951.2904663085938,140.81442260742188,4157.49072265625,1692.7125244140625,3419.5048828125,2493.111328125,11857.6376953125,433.32464599609375,280.5639953613281
2024-12-06,7461.740234375,2236.3310546875,2504.038330078125,1210.6500244140625,1247.69580078125,560.4639282226562,7204.28564453125,1182.62646484375,8751.806640625,1633.0101318359375,676.6693725585938,174.67431640625,1564.908203125,276.448486328125,4807.84326171875,1271.8763427734375,1448.1983642578125,384.0803833007813,2792.3115234375,509.2685852050781,6077.8974609375,850.628173828125,1237.9483642578125,4814.62060546875,212.11593627929688,195.4881896972656,1203.8248291015625,2692.1064453125,1713.8839111328125,1786.164794921875,900.6531982421875,632.4912109375,4300.6904296875,661.8187255859375,2414.22412109375,1318.5758056640625,1929.01416015625,8.119999885559082,988.74853515625,1827.5950927734373,133.1436004638672,418.1533508300781,995.3867797851562,354.3689270019531,3793.91455078125,3016.826904296875,624.0816650390625,11196.763671875,2915.946533203125,1110.6036376953125,73.59676361083984,357.2128601074219,241.882080078125,6115.3779296875,314.8090209960937,1300.3204345703125,1443.791259765625,831.6589965820312,26829.546875,4555.27294921875,1771.9671630859375,959.1649780273438,141.98252868652344,4140.21484375,1688.7816162109375,3448.373046875,2502.39013671875,11773.869140625,459.8284912109375,278.7360534667969
